,ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
1936,0.255,4.0,0.017,,0.5489999999999999,,rg1 7qy,0.545
1937,0.588,10.0,0.04,,0.629,,rg1 7qj,0.40700000000000003
1938,0.449,5.0,0.017,,0.5489999999999999,,rg1 7rt,0.762
1939,0.255,4.0,0.017,,0.5489999999999999,,rg1 7rh,0.545
1940,0.449,5.0,0.017,,0.5489999999999999,,rg1 7rw,0.762
1941,0.275,3.0,0.008,,0.504,,rg1 7rb,0.598
1942,0.588,10.0,0.04,,0.629,,rg1 7ry,0.40700000000000003
1943,0.28300000000000003,3.0,0.009000000000000001,,0.5870000000000001,,rg1 7ru,0.5429999999999999
1944,0.255,4.0,0.017,,0.5489999999999999,,rg1 7qu,0.545
1945,0.588,10.0,0.04,,0.629,,rg1 7qt,0.40700000000000003
1946,0.556,7.0,0.025,,0.644,,rg1 7rq,0.55
1947,0.255,4.0,0.017,,0.5489999999999999,,rg1 7qn,0.545
1948,0.588,10.0,0.04,,0.629,,rg1 7rx,0.40700000000000003
1949,0.2,1.0,0.004,,0.446,,rg1 7rr,0.5479999999999999
1950,0.588,10.0,0.04,,0.629,,rg1 7sd,0.40700000000000003
1951,0.429,1.0,0.005,,0.636,,rg1 7rn,0.7290000000000001
1952,0.467,5.0,0.022000000000000002,,0.645,,rg1 7sb,0.451
1953,0.47600000000000003,2.0,0.006999999999999999,,0.609,,rg1 7sh,0.768
1954,0.47600000000000003,2.0,0.006999999999999999,,0.609,,rg1 7sp,0.768
1955,0.433,3.0,0.012,,0.544,,rg1 7sf,0.644
1956,0.588,10.0,0.04,,0.629,,rg1 7sl,0.40700000000000003
1957,0.556,7.0,0.025,,0.644,,rg1 7sr,0.55
1958,0.556,7.0,0.025,,0.644,,rg1 7sn,0.55
1959,0.254,1.0,0.003,,0.514,,rg1 7su,0.716
1960,0.556,7.0,0.025,,0.644,,rg1 7sw,0.55
1961,0.109,5.0,0.016,,0.444,,rg1 7pe,0.624
1962,0.449,5.0,0.017,,0.5489999999999999,,rg1 7rp,0.762
1963,0.429,1.0,0.005,,0.636,,rg1 7sy,0.7290000000000001
1964,0.254,1.0,0.003,,0.514,,rg1 7pw,0.716
1965,0.429,1.0,0.005,,0.636,,rg1 7sx,0.7290000000000001
1966,0.588,10.0,0.04,,0.629,,rg1 7rz,0.40700000000000003
1967,0.374,,,,0.767,,rg1 7sj,0.7090000000000001
1968,0.374,,,,0.767,,rg1 7te,0.7090000000000001
1969,0.467,5.0,0.022000000000000002,,0.645,,rg1 7tb,0.451
1970,0.20600000000000002,,,,0.49200000000000005,,rg1 7tg,0.535
1971,0.449,5.0,0.017,,0.5489999999999999,,rg1 7rs,0.762
1972,0.467,5.0,0.022000000000000002,,0.645,,rg1 7sa,0.451
1973,0.588,10.0,0.04,,0.629,,rg1 7sg,0.40700000000000003
1974,0.429,1.0,0.005,,0.636,,rg1 7st,0.7290000000000001
1975,0.405,7.0,0.022000000000000002,,0.485,,rg1 7ta,0.667
1976,0.47600000000000003,2.0,0.006999999999999999,,0.609,,rg1 7ts,0.768
1977,0.41700000000000004,,,,0.58,,rg1 7tn,0.7340000000000001
1978,0.491,,,,0.557,,rg1 7tt,0.7959999999999999
1979,0.556,7.0,0.025,,0.644,,rg1 7rj,0.55
1980,0.429,1.0,0.005,,0.636,,rg1 7sz,0.7290000000000001
1981,0.376,,,,0.49700000000000005,,rg1 7tp,0.8590000000000001
1982,0.41700000000000004,,,,0.58,,rg1 7tx,0.7340000000000001
1983,0.47600000000000003,2.0,0.006999999999999999,,0.609,,rg1 7tu,0.768
1984,0.433,3.0,0.012,,0.544,,rg1 7sq,0.644
1985,0.255,4.0,0.017,,0.5489999999999999,,rg1 7ud,0.545
1986,0.556,7.0,0.025,,0.644,,rg1 7ss,0.55
1987,0.33,1.0,0.006,,0.54,,rg1 7re,0.6609999999999999
1988,0.433,3.0,0.012,,0.544,,rg1 7se,0.644
1989,0.28300000000000003,3.0,0.009000000000000001,,0.5870000000000001,,rg1 7uh,0.5429999999999999
1990,0.28300000000000003,3.0,0.009000000000000001,,0.5870000000000001,,rg1 7uj,0.5429999999999999
1991,0.405,7.0,0.022000000000000002,,0.485,,rg1 7tj,0.667
1992,0.28300000000000003,3.0,0.009000000000000001,,0.5870000000000001,,rg1 7ul,0.5429999999999999
1993,0.374,,,,0.767,,rg1 7tf,0.7090000000000001
1994,0.5379999999999999,,,,0.653,,rg1 7tw,0.792
1995,0.588,10.0,0.04,,0.629,,rg1 7ue,0.40700000000000003
1996,0.433,3.0,0.012,,0.544,,rg1 7us,0.644
1997,0.28300000000000003,3.0,0.009000000000000001,,0.5870000000000001,,rg1 7ur,0.5429999999999999
1998,0.255,4.0,0.017,,0.5489999999999999,,rg1 7ug,0.545
1999,0.243,1.0,0.004,,0.515,,rg1 7uw,0.67
2000,0.28300000000000003,3.0,0.009000000000000001,,0.5870000000000001,,rg1 7uu,0.5429999999999999
2001,0.41700000000000004,,,,0.58,,rg1 7ty,0.7340000000000001
2002,0.374,,,,0.767,,rg1 7td,0.7090000000000001
2003,0.374,,,,0.767,,rg1 7wa,0.7090000000000001
2004,0.588,10.0,0.04,,0.629,,rg1 7th,0.40700000000000003
2005,0.374,,,,0.767,,rg1 7ua,0.7090000000000001
2006,0.255,4.0,0.017,,0.5489999999999999,,rg1 7uf,0.545
2007,0.433,3.0,0.012,,0.544,,rg1 7wf,0.644
2008,0.44299999999999995,3.0,0.013999999999999999,,0.544,,rg1 7tl,0.6759999999999999
2009,0.433,3.0,0.012,,0.544,,rg1 7wd,0.644
2010,0.433,3.0,0.012,,0.544,,rg1 7wj,0.644
2011,0.433,3.0,0.012,,0.544,,rg1 7wl,0.644
2012,0.433,3.0,0.012,,0.544,,rg1 7wh,0.644
2013,0.374,,,,0.767,,rg1 7wb,0.7090000000000001
2014,0.433,3.0,0.012,,0.544,,rg1 7wn,0.644
2015,0.433,3.0,0.012,,0.544,,rg1 7un,0.644
2016,0.433,3.0,0.012,,0.544,,rg1 7wq,0.644
2017,0.45799999999999996,3.0,0.013000000000000001,,0.601,,rg1 7ub,0.613
2018,0.268,4.0,0.015,,0.5710000000000001,,rg1 7wu,0.6559999999999999
2019,0.433,3.0,0.012,,0.544,,rg1 7we,0.644
2020,0.433,3.0,0.012,,0.544,,rg1 7ut,0.644
2021,0.433,3.0,0.012,,0.544,,rg1 7wp,0.644
2022,0.433,3.0,0.012,,0.544,,rg1 7ws,0.644
2023,0.433,3.0,0.012,,0.544,,rg1 7tz,0.644
2024,0.20600000000000002,,,,0.49200000000000005,,rg1 7xa,0.535
2025,0.44299999999999995,3.0,0.013999999999999999,,0.544,,rg1 7tr,0.6759999999999999
2026,0.33,1.0,0.006,,0.54,,rg1 7uy,0.6609999999999999
2027,0.433,3.0,0.012,,0.544,,rg1 7xe,0.644
2028,0.33,1.0,0.006,,0.54,,rg1 7xf,0.6609999999999999
2029,0.433,3.0,0.012,,0.544,,rg1 7wz,0.644
2030,0.243,1.0,0.004,,0.515,,rg1 7up,0.67
2031,0.433,3.0,0.012,,0.544,,rg1 7wy,0.644
2032,0.41700000000000004,,,,0.58,,rg1 7xn,0.7340000000000001
2033,0.433,3.0,0.012,,0.544,,rg1 7wt,0.644
2034,0.433,3.0,0.012,,0.544,,rg1 7wx,0.644
2035,0.41700000000000004,,,,0.58,,rg1 7xp,0.7340000000000001
2036,0.20600000000000002,,,,0.49200000000000005,,rg1 7xr,0.535
2037,0.41700000000000004,,,,0.58,,rg1 7xj,0.7340000000000001
2038,0.433,3.0,0.012,,0.544,,rg1 7wg,0.644
2039,0.255,4.0,0.017,,0.5489999999999999,,rg1 7xt,0.545
2040,0.28300000000000003,3.0,0.009000000000000001,,0.5870000000000001,,rg1 7uq,0.5429999999999999
2041,0.298,,,,0.552,,rg1 7xx,0.718
2042,0.41700000000000004,,,,0.58,,rg1 7xw,0.7340000000000001
2043,0.433,3.0,0.012,,0.544,,rg1 7wr,0.644
2044,0.243,1.0,0.004,,0.515,,rg1 7xu,0.67
2045,0.268,4.0,0.015,,0.5710000000000001,,rg1 7yb,0.6559999999999999
2046,0.449,5.0,0.017,,0.5489999999999999,,rg1 7yd,0.762
2047,0.268,4.0,0.015,,0.5710000000000001,,rg1 7ya,0.6559999999999999
2048,0.275,3.0,0.008,,0.504,,rg1 7yg,0.598
2049,0.41700000000000004,,,,0.58,,rg1 7yf,0.7340000000000001
2050,0.433,3.0,0.012,,0.544,,rg1 7ww,0.644
2051,0.268,4.0,0.015,,0.5710000000000001,,rg1 7yj,0.6559999999999999
2052,0.41700000000000004,,,,0.58,,rg1 7xz,0.7340000000000001
2053,0.374,,,,0.767,,rg1 7ux,0.7090000000000001
2054,0.22899999999999998,4.0,0.013999999999999999,,0.5379999999999999,,rg1 7yp,0.598
2055,0.22899999999999998,4.0,0.013999999999999999,,0.5379999999999999,,rg1 7ys,0.598
2056,0.268,4.0,0.015,,0.5710000000000001,,rg1 7ye,0.6559999999999999
2057,0.433,3.0,0.012,,0.544,,rg1 7xb,0.644
2058,0.47600000000000003,2.0,0.006999999999999999,,0.609,,rg1 7yt,0.768
2059,0.298,,,,0.552,,rg1 7xh,0.718
2060,0.44299999999999995,3.0,0.013999999999999999,,0.544,,rg1 7yl,0.6759999999999999
2061,0.275,3.0,0.008,,0.504,,rg1 7yz,0.598
2062,0.275,3.0,0.008,,0.504,,rg1 7zl,0.598
2063,0.275,3.0,0.008,,0.504,,rg1 7zn,0.598
2064,0.374,,,,0.767,,rg1 7zq,0.7090000000000001
2065,0.433,3.0,0.012,,0.544,,rg1 7zw,0.644
2066,0.423,1.0,0.003,,0.621,,rg1 8aa,0.713
2067,0.4,,,,0.618,,rg1 8ab,0.581
2068,0.268,4.0,0.015,,0.5710000000000001,,rg1 7yy,0.6559999999999999
2069,0.423,1.0,0.003,,0.621,,rg1 8ad,0.713
2070,0.47600000000000003,2.0,0.006999999999999999,,0.609,,rg1 7yu,0.768
2071,0.44299999999999995,3.0,0.013999999999999999,,0.544,,rg1 7yx,0.6759999999999999
2072,0.513,6.0,0.025,,0.615,,rg1 8af,0.485
2073,0.41700000000000004,,,,0.58,,rg1 7xy,0.7340000000000001
2074,0.298,,,,0.552,,rg1 7xq,0.718
2075,0.433,3.0,0.012,,0.544,,rg1 8an,0.644
2076,0.22899999999999998,4.0,0.013999999999999999,,0.5379999999999999,,rg1 7yr,0.598
2077,0.433,3.0,0.012,,0.544,,rg1 8ap,0.644
2078,0.433,3.0,0.012,,0.544,,rg1 8ar,0.644
2079,0.433,3.0,0.012,,0.544,,rg1 8aj,0.644
2080,0.275,3.0,0.008,,0.504,,rg1 7yn,0.598
2081,0.40399999999999997,2.0,0.008,,0.569,,rg1 8as,0.631
2082,0.40700000000000003,7.0,0.021,,0.581,,rg1 8au,0.703
2083,0.423,1.0,0.003,,0.621,,rg1 8aw,0.713
2084,0.433,3.0,0.012,,0.544,,rg1 8at,0.644
2085,0.20600000000000002,,,,0.49200000000000005,,rg1 7uz,0.535
2086,0.374,,,,0.767,,rg1 7xl,0.7090000000000001
2087,0.433,3.0,0.012,,0.544,,rg1 8ba,0.644
2088,0.40700000000000003,7.0,0.021,,0.581,,rg1 8ah,0.703
2089,0.423,1.0,0.003,,0.621,,rg1 8be,0.713
2090,0.28300000000000003,3.0,0.009000000000000001,,0.5870000000000001,,rg1 7xd,0.5429999999999999
2091,0.40299999999999997,3.0,0.008,,0.588,,rg1 8bb,0.59
2092,0.433,3.0,0.012,,0.544,,rg1 8al,0.644
2093,0.40299999999999997,3.0,0.008,,0.588,,rg1 8bj,0.59
2094,0.4,,,,0.618,,rg1 8ag,0.581
2095,0.40399999999999997,2.0,0.008,,0.569,,rg1 8ay,0.631
2096,0.4,,,,0.618,,rg1 8bp,0.581
2097,0.514,5.0,0.013999999999999999,,0.385,,rg1 8bn,0.752
2098,0.40399999999999997,2.0,0.008,,0.569,,rg1 8ax,0.631
2099,0.275,3.0,0.008,,0.504,,rg1 7yw,0.598
2100,0.514,5.0,0.013999999999999999,,0.385,,rg1 8bs,0.752
2101,0.513,6.0,0.025,,0.615,,rg1 8ae,0.485
2102,0.514,5.0,0.013999999999999999,,0.385,,rg1 8bw,0.752
2103,0.514,5.0,0.013999999999999999,,0.385,,rg1 8bx,0.752
2104,0.514,5.0,0.013999999999999999,,0.385,,rg1 8bh,0.752
2105,0.433,3.0,0.012,,0.544,,rg1 8bl,0.644
2106,0.423,1.0,0.003,,0.621,,rg1 8bz,0.713
2107,0.298,,,,0.552,,rg1 7xg,0.718
2108,0.433,3.0,0.012,,0.544,,rg1 8bt,0.644
2109,0.4,,,,0.618,,rg1 8df,0.581
2110,0.67,6.0,0.026000000000000002,,0.688,,rg1 8dg,0.711
2111,0.40700000000000003,7.0,0.021,,0.581,,rg1 8dh,0.703
2112,0.40399999999999997,2.0,0.008,,0.569,,rg1 8az,0.631
2113,0.433,3.0,0.012,,0.544,,rg1 8dj,0.644
2114,0.40399999999999997,2.0,0.008,,0.569,,rg1 8dn,0.631
2115,0.67,6.0,0.026000000000000002,,0.688,,rg1 8dl,0.711
2116,0.514,5.0,0.013999999999999999,,0.385,,rg1 8dq,0.752
2117,0.40399999999999997,2.0,0.008,,0.569,,rg1 8dr,0.631
2118,0.40399999999999997,2.0,0.008,,0.569,,rg1 8dp,0.631
2119,0.40700000000000003,7.0,0.021,,0.581,,rg1 8du,0.703
2120,0.40700000000000003,7.0,0.021,,0.581,,rg1 8bg,0.703
2121,0.513,6.0,0.025,,0.615,,rg1 8aq,0.485
2122,0.433,3.0,0.012,,0.544,,rg1 8bu,0.644
2123,0.40700000000000003,7.0,0.021,,0.581,,rg1 8dz,0.703
2124,0.40299999999999997,3.0,0.008,,0.588,,rg1 8ea,0.59
2125,0.40299999999999997,3.0,0.008,,0.588,,rg1 8eb,0.59
2126,0.40399999999999997,2.0,0.008,,0.569,,rg1 8dt,0.631
2127,0.363,8.0,0.026000000000000002,,0.5710000000000001,,rg1 8dx,0.677
2128,0.40299999999999997,3.0,0.008,,0.588,,rg1 8bd,0.59
2129,0.255,4.0,0.017,,0.5489999999999999,,rg1 7xs,0.545
2130,0.433,3.0,0.012,,0.544,,rg1 8dd,0.644
2131,0.40700000000000003,7.0,0.021,,0.581,,rg1 8eg,0.703
2132,0.423,1.0,0.003,,0.621,,rg1 8el,0.713
2133,0.423,1.0,0.003,,0.621,,rg1 8ep,0.713
2134,0.363,8.0,0.026000000000000002,,0.5710000000000001,,rg1 8en,0.677
2135,0.423,1.0,0.003,,0.621,,rg1 8ee,0.713
2136,0.423,1.0,0.003,,0.621,,rg1 8ed,0.713
2137,0.40700000000000003,7.0,0.021,,0.581,,rg1 8ej,0.703
2138,0.423,1.0,0.003,,0.621,,rg1 8eu,0.713
2139,0.423,1.0,0.003,,0.621,,rg1 8es,0.713
2140,0.433,3.0,0.012,,0.544,,rg1 8dw,0.644
2141,0.363,8.0,0.026000000000000002,,0.5710000000000001,,rg1 8ey,0.677
2142,0.423,1.0,0.003,,0.621,,rg1 8ef,0.713
2143,0.433,3.0,0.012,,0.544,,rg1 8fb,0.644
2144,0.423,1.0,0.003,,0.621,,rg1 8er,0.713
2145,0.433,3.0,0.012,,0.544,,rg1 8da,0.644
2146,0.433,3.0,0.012,,0.544,,rg1 8db,0.644
2147,0.40399999999999997,2.0,0.008,,0.569,,rg1 8ds,0.631
2148,0.433,3.0,0.012,,0.544,,rg1 8de,0.644
2149,0.27899999999999997,6.0,0.02,,0.56,,rg1 8fn,0.517
2150,0.40299999999999997,3.0,0.008,,0.588,,rg1 8by,0.59
2151,0.40700000000000003,7.0,0.021,,0.581,,rg1 8dy,0.703
2152,0.433,3.0,0.012,,0.544,,rg1 8fa,0.644
2153,0.514,5.0,0.013999999999999999,,0.385,,rg1 8fr,0.752
2154,0.514,5.0,0.013999999999999999,,0.385,,rg1 8fq,0.752
2155,0.423,1.0,0.003,,0.621,,rg1 8eq,0.713
2156,0.514,5.0,0.013999999999999999,,0.385,,rg1 8bq,0.752
2157,0.433,3.0,0.012,,0.544,,rg1 8fd,0.644
2158,0.433,3.0,0.012,,0.544,,rg1 8fe,0.644
2159,0.374,,,,0.767,,rg1 8hg,0.7090000000000001
2160,0.40700000000000003,7.0,0.021,,0.581,,rg1 8ez,0.703
2161,0.423,1.0,0.003,,0.621,,rg1 8hl,0.713
2162,0.4,,,,0.618,,rg1 8fj,0.581
2163,0.514,5.0,0.013999999999999999,,0.385,,rg1 8fp,0.752
2164,0.374,,,,0.767,,rg1 8hq,0.7090000000000001
2165,0.423,1.0,0.003,,0.621,,rg1 8hh,0.713
2166,0.423,1.0,0.003,,0.621,,rg1 8et,0.713
2167,0.423,1.0,0.003,,0.621,,rg1 8ht,0.713
2168,0.423,1.0,0.003,,0.621,,rg1 8ex,0.713
2169,0.423,1.0,0.003,,0.621,,rg1 8hr,0.713
2170,0.423,1.0,0.003,,0.621,,rg1 8hu,0.713
2171,0.423,1.0,0.003,,0.621,,rg1 8hd,0.713
2172,0.433,3.0,0.012,,0.544,,rg1 8hf,0.644
2173,0.423,1.0,0.003,,0.621,,rg1 8hx,0.713
2174,0.433,3.0,0.012,,0.544,,rg1 8ff,0.644
2175,0.423,1.0,0.003,,0.621,,rg1 8hw,0.713
2176,0.204,6.0,0.022000000000000002,,0.509,,rg1 8hz,0.746
2177,0.40700000000000003,7.0,0.021,,0.581,,rg1 8eh,0.703
2178,0.423,1.0,0.003,,0.621,,rg1 8jb,0.713
2179,0.423,1.0,0.003,,0.621,,rg1 8jh,0.713
2180,0.433,3.0,0.012,,0.544,,rg1 8jg,0.644
2181,0.27899999999999997,6.0,0.02,,0.56,,rg1 8hb,0.517
2182,0.40299999999999997,3.0,0.008,,0.588,,rg1 8fg,0.59
2183,0.423,1.0,0.003,,0.621,,rg1 8jl,0.713
2184,0.204,6.0,0.022000000000000002,,0.509,,rg1 8jd,0.746
2185,0.423,1.0,0.003,,0.621,,rg1 8jq,0.713
2186,0.423,1.0,0.003,,0.621,,rg1 8je,0.713
2187,0.423,1.0,0.003,,0.621,,rg1 8jt,0.713
2188,0.423,1.0,0.003,,0.621,,rg1 8ju,0.713
2189,0.433,3.0,0.012,,0.544,,rg1 8jn,0.644
2190,0.423,1.0,0.003,,0.621,,rg1 8hj,0.713
2191,0.423,1.0,0.003,,0.621,,rg1 8hy,0.713
2192,0.423,1.0,0.003,,0.621,,rg1 8ew,0.713
2193,0.423,1.0,0.003,,0.621,,rg1 8jp,0.713
2194,0.423,1.0,0.003,,0.621,,rg1 8ld,0.713
2195,0.423,1.0,0.003,,0.621,,rg1 8js,0.713
2196,0.433,3.0,0.012,,0.544,,rg1 8ja,0.644
2197,0.423,1.0,0.003,,0.621,,rg1 8le,0.713
2198,0.423,1.0,0.003,,0.621,,rg1 8lf,0.713
2199,0.423,1.0,0.003,,0.621,,rg1 8he,0.713
2200,0.423,1.0,0.003,,0.621,,rg1 8ll,0.713
2201,0.423,1.0,0.003,,0.621,,rg1 8jw,0.713
2202,0.423,1.0,0.003,,0.621,,rg1 8lr,0.713
2203,0.433,3.0,0.012,,0.544,,rg1 8hn,0.644
2204,0.423,1.0,0.003,,0.621,,rg1 8lg,0.713
2205,0.423,1.0,0.003,,0.621,,rg1 8la,0.713
2206,0.423,1.0,0.003,,0.621,,rg1 8lx,0.713
2207,0.67,6.0,0.026000000000000002,,0.688,,rg1 8lp,0.711
2208,0.40700000000000003,7.0,0.021,,0.581,,rg1 8ha,0.703
2209,0.363,8.0,0.026000000000000002,,0.5710000000000001,,rg1 8lb,0.677
2210,0.423,1.0,0.003,,0.621,,rg1 8nd,0.713
2211,0.423,1.0,0.003,,0.621,,rg1 8jr,0.713
2212,0.423,1.0,0.003,,0.621,,rg1 8ne,0.713
2213,0.423,1.0,0.003,,0.621,,rg1 8nf,0.713
2214,0.423,1.0,0.003,,0.621,,rg1 8hs,0.713
2215,0.423,1.0,0.003,,0.621,,rg1 8nj,0.713
2216,0.423,1.0,0.003,,0.621,,rg1 8jx,0.713
2217,0.423,1.0,0.003,,0.621,,rg1 8nb,0.713
2218,0.423,1.0,0.003,,0.621,,rg1 8np,0.713
2219,0.423,1.0,0.003,,0.621,,rg1 8ns,0.713
2220,0.423,1.0,0.003,,0.621,,rg1 8nt,0.713
2221,0.513,6.0,0.025,,0.615,,rg1 8nn,0.485
2222,0.423,1.0,0.003,,0.621,,rg1 8nx,0.713
2223,0.423,1.0,0.003,,0.621,,rg1 8ng,0.713
2224,0.27899999999999997,6.0,0.02,,0.56,,rg1 8na,0.517
2225,0.423,1.0,0.003,,0.621,,rg1 8pa,0.713
2226,0.423,1.0,0.003,,0.621,,rg1 8lw,0.713
2227,0.423,1.0,0.003,,0.621,,rg1 8nh,0.713
2228,0.423,1.0,0.003,,0.621,,rg1 8pd,0.713
2229,0.514,5.0,0.013999999999999999,,0.385,,rg1 8pf,0.752
2230,0.27899999999999997,6.0,0.02,,0.56,,rg1 8ph,0.517
2231,0.423,1.0,0.003,,0.621,,rg1 8lh,0.713
2232,0.40700000000000003,7.0,0.021,,0.581,,rg1 8hp,0.703
2233,0.423,1.0,0.003,,0.621,,rg1 8nz,0.713
2234,0.514,5.0,0.013999999999999999,,0.385,,rg1 8pl,0.752
2235,0.423,1.0,0.003,,0.621,,rg1 8jj,0.713
2236,0.423,1.0,0.003,,0.621,,rg1 8pq,0.713
2237,0.423,1.0,0.003,,0.621,,rg1 8jz,0.713
2238,0.423,1.0,0.003,,0.621,,rg1 8pt,0.713
2239,0.514,5.0,0.013999999999999999,,0.385,,rg1 8pp,0.752
2240,0.514,5.0,0.013999999999999999,,0.385,,rg1 8pr,0.752
2241,0.40299999999999997,3.0,0.008,,0.588,,rg1 8ny,0.59
2242,0.514,5.0,0.013999999999999999,,0.385,,rg1 8pw,0.752
2243,0.514,5.0,0.013999999999999999,,0.385,,rg1 8pn,0.752
2244,0.523,6.0,0.02,,0.5760000000000001,,rg1 8pu,0.645
2245,0.514,5.0,0.013999999999999999,,0.385,,rg1 8py,0.752
2246,0.423,1.0,0.003,,0.621,,rg1 8qe,0.713
2247,0.27899999999999997,6.0,0.02,,0.56,,rg1 8px,0.517
2248,0.423,1.0,0.003,,0.621,,rg1 8lj,0.713
2249,0.514,5.0,0.013999999999999999,,0.385,,rg1 8ql,0.752
2250,0.514,5.0,0.013999999999999999,,0.385,,rg1 8qg,0.752
2251,0.423,1.0,0.003,,0.621,,rg1 8lt,0.713
2252,0.423,1.0,0.003,,0.621,,rg1 8nq,0.713
2253,0.433,3.0,0.012,,0.544,,rg1 8qt,0.644
2254,0.433,3.0,0.012,,0.544,,rg1 8qw,0.644
2255,0.374,,,,0.767,,rg1 8sb,0.7090000000000001
2256,0.40299999999999997,3.0,0.008,,0.588,,rg1 8qa,0.59
2257,0.423,1.0,0.003,,0.621,,rg1 8pe,0.713
2258,0.67,6.0,0.026000000000000002,,0.688,,rg1 8qs,0.711
2259,0.374,,,,0.767,,rg1 8se,0.7090000000000001
2260,0.514,5.0,0.013999999999999999,,0.385,,rg1 8ls,0.752
2261,0.514,5.0,0.013999999999999999,,0.385,,rg1 8qp,0.752
2262,0.433,3.0,0.012,,0.544,,rg1 8wj,0.644
2263,0.374,,,,0.767,,rg1 8sd,0.7090000000000001
2264,0.433,3.0,0.012,,0.544,,rg1 8wx,0.644
2265,0.433,3.0,0.012,,0.544,,rg1 8te,0.644
2266,0.433,3.0,0.012,,0.544,,rg1 8xb,0.644
2267,0.433,3.0,0.012,,0.544,,rg1 8xd,0.644
2268,0.433,3.0,0.012,,0.544,,rg1 8wa,0.644
2269,0.423,1.0,0.003,,0.621,,rg1 8nu,0.713
2270,0.433,3.0,0.012,,0.544,,rg1 8xg,0.644
2271,0.514,5.0,0.013999999999999999,,0.385,,rg1 8pz,0.752
2272,0.423,1.0,0.003,,0.621,,rg1 8pb,0.713
2273,0.40700000000000003,7.0,0.021,,0.581,,rg1 8qq,0.703
2274,0.374,,,,0.767,,rg1 8xl,0.7090000000000001
2275,0.514,5.0,0.013999999999999999,,0.385,,rg1 8xp,0.752
2276,0.433,3.0,0.012,,0.544,,rg1 8xq,0.644
2277,0.514,5.0,0.013999999999999999,,0.385,,rg1 8ps,0.752
2278,0.433,3.0,0.012,,0.544,,rg1 8wb,0.644
2279,0.433,3.0,0.012,,0.544,,rg1 8xj,0.644
2280,0.423,1.0,0.003,,0.621,,rg1 8lz,0.713
2281,0.40700000000000003,7.0,0.021,,0.581,,rg1 8xt,0.703
2282,0.363,8.0,0.026000000000000002,,0.5710000000000001,,rg1 8pg,0.677
2283,0.433,3.0,0.012,,0.544,,rg1 8xw,0.644
2284,0.374,,,,0.767,,rg1 8xz,0.7090000000000001
2285,0.40700000000000003,7.0,0.021,,0.581,,rg1 8xy,0.703
2286,0.40700000000000003,7.0,0.021,,0.581,,rg1 8yb,0.703
2287,0.433,3.0,0.012,,0.544,,rg1 8yd,0.644
2288,0.433,3.0,0.012,,0.544,,rg1 8wz,0.644
2289,0.433,3.0,0.012,,0.544,,rg1 8xu,0.644
2290,0.433,3.0,0.012,,0.544,,rg1 8yg,0.644
2291,0.374,,,,0.767,,rg1 8xr,0.7090000000000001
2292,0.514,5.0,0.013999999999999999,,0.385,,rg1 8qb,0.752
2293,0.40700000000000003,7.0,0.021,,0.581,,rg1 8xn,0.703
2294,0.433,3.0,0.012,,0.544,,rg1 8yn,0.644
2295,0.514,5.0,0.013999999999999999,,0.385,,rg1 8pj,0.752
2296,0.433,3.0,0.012,,0.544,,rg1 8yq,0.644
2297,0.433,3.0,0.012,,0.544,,rg1 8wd,0.644
2298,0.40700000000000003,7.0,0.021,,0.581,,rg1 8qn,0.703
2299,0.433,3.0,0.012,,0.544,,rg1 8ye,0.644
2300,0.433,3.0,0.012,,0.544,,rg1 8yr,0.644
2301,0.433,3.0,0.012,,0.544,,rg1 8xh,0.644
2302,0.433,3.0,0.012,,0.544,,rg1 8yu,0.644
2303,0.433,3.0,0.012,,0.544,,rg1 8yx,0.644
2304,0.374,,,,0.767,,rg1 8ya,0.7090000000000001
2305,0.40700000000000003,7.0,0.021,,0.581,,rg1 8yt,0.703
2306,0.374,,,,0.767,,rg1 8xe,0.7090000000000001
2307,0.433,3.0,0.012,,0.544,,rg1 8wy,0.644
2308,0.433,3.0,0.012,,0.544,,rg1 8yj,0.644
2309,0.433,3.0,0.012,,0.544,,rg1 8yw,0.644
2310,0.433,3.0,0.012,,0.544,,rg1 8zq,0.644
2311,0.433,3.0,0.012,,0.544,,rg1 8yh,0.644
2312,0.433,3.0,0.012,,0.544,,rg1 8zs,0.644
2313,0.433,3.0,0.012,,0.544,,rg1 8xx,0.644
2314,0.374,,,,0.767,,rg1 9aa,0.7090000000000001
2315,0.433,3.0,0.012,,0.544,,rg1 8ys,0.644
2316,0.588,10.0,0.04,,0.629,,rg1 9ab,0.40700000000000003
2317,0.40700000000000003,7.0,0.021,,0.581,,rg1 8yl,0.703
2318,0.433,3.0,0.012,,0.544,,rg1 8zn,0.644
2319,0.374,,,,0.767,,rg1 9ag,0.7090000000000001
2320,0.433,3.0,0.012,,0.544,,rg1 8zp,0.644
2321,0.40700000000000003,7.0,0.021,,0.581,,rg1 8yp,0.703
2322,0.433,3.0,0.012,,0.544,,rg1 9an,0.644
2323,0.433,3.0,0.012,,0.544,,rg1 9ad,0.644
2324,0.374,,,,0.767,,rg1 9ae,0.7090000000000001
2325,0.433,3.0,0.012,,0.544,,rg1 8zb,0.644
2326,0.374,,,,0.767,,rg1 9aq,0.7090000000000001
2327,0.433,3.0,0.012,,0.544,,rg1 8yz,0.644
2328,0.433,3.0,0.012,,0.544,,rg1 8xs,0.644
